,id,hours,start,finish,rest,rosDay,rosLine
0,AV,8:00,15:00:00,23:00:00,False,17,71
0,SPE174,7:48,16:15:00,00:03:00,False,18,71
0,SPE174,7:48,16:15:00,00:03:00,False,19,71
0,SPE174,7:48,16:15:00,00:03:00,False,20,71
0,SPER117,5:54,17:16:00,23:10:00,False,21,71
0,SPEX106,5:20,11:56:00,17:16:00,True,22,71
0,AV,8:00,13:00:00,21:00:00,False,23,71
0,OFF,,,,False,24,71
0,SPE168,8:25,15:28:00,23:53:00,False,25,71
0,SPE168,8:25,15:28:00,23:53:00,False,26,71
0,AV,8:00,13:00:00,21:00:00,False,27,71
0,OFF,,,,False,28,71
0,OFF,,,,False,1,72
0,SPE171,6:34,15:43:00,22:17:00,False,2,72
0,SPE171,6:34,15:43:00,22:17:00,False,3,72
0,OFF,,,,False,4,72
0,SPER110,5:47,17:28:00,23:15:00,False,5,72
0,SPEX114,6:32,13:05:00,19:37:00,True,6,72
0,SPE196,8:59,10:02:00,19:01:00,False,7,72
0,SPE112,8:58,09:50:00,18:48:00,False,8,72
0,SPE154,8:18,12:39:00,20:57:00,False,9,72
0,AV,8:00,13:00:00,21:00:00,False,10,72
0,AV,8:00,15:00:00,23:00:00,False,11,72
0,EDO,,,,False,12,72
0,OFF,,,,False,13,72
0,OFF,,,,False,14,72
0,OFF,,,,False,15,72
0,OFF,,,,False,16,72
0,SPE181,8:22,17:08:00,01:30:00,False,17,72
0,SPE180,7:42,16:35:00,00:17:00,False,18,72
0,SPE180,7:42,16:35:00,00:17:00,False,19,72
0,SPER110,5:47,17:28:00,23:15:00,False,20,72
0,SPEX121,5:40,13:05:00,18:45:00,True,21,72
0,OFF,,,,False,22,72
0,AV,8:00,15:00:00,23:00:00,False,23,72
0,AV,8:00,15:00:00,23:00:00,False,24,72
0,AV,8:00,15:00:00,23:00:00,False,25,72
0,AV,8:00,15:00:00,23:00:00,False,26,72
0,OFF,,,,False,27,72
0,AV,8:00,11:00:00,19:00:00,False,28,72
0,SPE114,7:56,11:16:00,19:12:00,False,1,73
0,SPE149,7:50,11:42:00,19:32:00,False,2,73
0,SPE149,7:50,11:42:00,19:32:00,False,3,73
0,SPE158,9:09,13:16:00,22:25:00,False,4,73
0,OFF,,,,False,5,73
0,EDO,,,,False,6,73
0,OFF,,,,False,7,73
0,OFF,,,,False,8,73
0,SPE176,6:00,16:21:00,22:21:00,False,9,73
0,SPE176,6:00,16:21:00,22:21:00,False,10,73
0,AV,8:00,13:00:00,21:00:00,False,11,73
0,AV,8:00,13:00:00,21:00:00,False,12,73
0,AV,8:00,13:00:00,21:00:00,False,13,73
0,OFF,,,,False,14,73
0,OFF,,,,False,15,73
0,SPE135,6:00,05:31:00,11:31:00,False,16,73
0,SPE135,6:00,05:31:00,11:31:00,False,17,73
0,OFF,,,,False,18,73
0,SPER108,6:11,06:54:00,13:05:00,False,19,73
0,SPEX111,6:04,06:00:00,12:04:00,True,20,73
0,SPE189,6:00,06:32:00,12:32:00,False,21,73
0,SPE111,9:06,08:45:00,17:51:00,False,22,73
0,OFF,,,,False,23,73
0,SPE158,9:09,13:16:00,22:25:00,False,24,73
0,SPE178,7:42,16:27:00,01:20:00,False,25,73
0,AV,8:00,16:00:00,00:00:00,False,26,73
0,AV,8:00,15:00:00,23:00:00,False,27,73
0,OFF,,,,False,28,73
0,OFF,,,,False,1,74
0,SPE168,8:25,15:28:00,23:53:00,False,2,74
0,SPE168,8:25,15:28:00,23:53:00,False,3,74
0,EDO,,,,False,4,74
0,OFF,,,,False,5,74
0,SPE181,8:22,17:08:00,01:30:00,False,6,74
0,SPE210,6:00,17:02:00,23:02:00,False,7,74
0,SPE120,7:39,14:42:00,22:21:00,False,8,74
0,AV,8:00,13:00:00,21:00:00,False,9,74
0,AV,8:00,11:00:00,19:00:00,False,10,74
0,OFF,,,,False,11,74
0,SPE164,7:27,15:02:00,22:29:00,False,12,74
0,SPE164,7:27,15:02:00,22:29:00,False,13,74
0,OFF,,,,False,14,74
0,OFF,,,,False,15,74
0,SPE147,6:36,06:42:00,13:18:00,False,16,74
0,SPE147,6:36,06:42:00,13:18:00,False,17,74
0,SPER108,6:11,06:54:00,13:05:00,False,18,74
0,SPEX111,6:04,06:00:00,12:04:00,True,19,74
0,AV,8:00,04:30:00,12:30:00,False,20,74
0,OFF,,,,False,21,74
0,OFF,,,,False,22,74
0,OFF,,,,False,23,74
0,SPE160,8:51,13:30:00,22:21:00,False,24,74
0,SPE173,8:45,16:12:00,00:57:00,False,25,74
0,SPE170,7:58,15:39:00,23:37:00,False,26,74
0,SPE170,7:58,15:39:00,23:37:00,False,27,74
0,AV,8:00,15:00:00,23:00:00,False,28,74
0,AV,8:00,15:00:00,23:00:00,False,1,75
0,AV,8:00,15:00:00,23:00:00,False,2,75
0,OFF,,,,False,3,75
0,OFF,,,,False,4,75
0,EDO,,,,False,5,75
0,AV,8:00,16:00:00,00:00:00,False,6,75
0,AV,8:00,15:00:00,23:00:00,False,7,75
0,AV,8:00,15:00:00,23:00:00,False,8,75
0,AV,8:00,16:00:00,00:00:00,False,9,75
0,OFF,,,,False,10,75
0,SPE177,6:06,16:23:00,22:29:00,False,11,75
0,SPE169,6:01,15:32:00,21:33:00,False,12,75
0,SPE179,7:29,16:30:00,23:59:00,False,13,75
0,OFF,,,,False,14,75
0,OFF,,,,False,15,75
0,SPE181,8:22,17:08:00,01:30:00,False,16,75
0,SPER110,5:47,17:28:00,23:15:00,False,17,75
0,SPEX114,6:32,13:05:00,19:37:00,True,18,75
0,AV,8:00,11:00:00,19:00:00,False,19,75
0,AV,8:00,11:00:00,19:00:00,False,20,75
0,OFF,,,,False,21,75
0,OFF,,,,False,22,75
0,OFF,,,,False,23,75
0,AV,8:00,04:30:00,12:30:00,False,24,75
0,AV,8:00,04:30:00,12:30:00,False,25,75
0,SPE126,6:00,04:14:00,10:14:00,False,26,75
0,SPE126,6:00,04:14:00,10:14:00,False,27,75
0,SPE190,9:50,06:42:00,16:32:00,False,28,75
0,SPE111,9:06,08:45:00,17:51:00,False,1,76
0,OFF,,,,False,2,76
0,OFF,,,,False,3,76
0,SPE126,6:00,04:14:00,10:14:00,False,4,76
0,SPE126,6:00,04:14:00,10:14:00,False,5,76
0,SPE129,6:00,04:52:00,10:52:00,False,6,76
0,AV,8:00,11:00:00,19:00:00,False,7,76
0,AV,8:00,11:00:00,19:00:00,False,8,76
0,AV,8:00,11:00:00,19:00:00,False,9,76
0,OFF,,,,False,10,76
0,AV,8:00,11:00:00,19:00:00,False,11,76
0,AV,8:00,11:00:00,19:00:00,False,12,76
0,SPE165,6:22,15:21:00,21:43:00,False,13,76
0,OFF,,,,False,14,76
0,OFF,,,,False,15,76
0,SPER110,5:47,17:28:00,23:15:00,False,16,76
0,SPEX114,6:32,13:05:00,19:37:00,True,17,76
0,AV,8:00,11:00:00,19:00:00,False,18,76
0,OFF,,,,False,19,76
0,AV,8:00,16:00:00,00:00:00,False,20,76
0,AV,8:00,15:00:00,23:00:00,False,21,76
0,AV,8:00,15:00:00,23:00:00,False,22,76
0,AV,8:00,15:00:00,23:00:00,False,23,76
0,OFF,,,,False,24,76
0,EDO,,,,False,25,76
0,OFF,,,,False,26,76
0,AV,8:00,06:00:00,14:00:00,False,27,76
0,SPE193,6:58,07:20:00,14:18:00,False,28,76
0,SPE108,6:42,07:40:00,14:22:00,False,1,77
0,SPE131,7:48,05:09:00,12:57:00,False,2,77
0,SPE131,7:48,05:09:00,12:57:00,False,3,77
0,SPER109,5:50,06:59:00,12:49:00,False,4,77
0,SPEX112,6:04,06:00:00,12:04:00,True,5,77
0,OFF,,,,False,6,77
0,OFF,,,,False,7,77
0,OFF,,,,False,8,77
0,EDO,,,,False,9,77
0,OFF,,,,False,10,77
0,SPE180,7:42,16:35:00,00:17:00,False,11,77
0,SPE180,7:42,16:35:00,00:17:00,False,12,77
0,SPE175,9:16,16:21:00,01:37:00,False,13,77
0,SPE211,6:00,17:12:00,23:12:00,False,14,77
0,SPER103,:44,18:02:00,23:46:00,False,15,77
0,SPEX114,6:32,13:05:00,19:37:00,True,16,77
0,AV,8:00,11:00:00,19:00:00,False,17,77
0,OFF,,,,False,18,77
0,OFF,,,,False,19,77
0,SPE142,7:14,06:19:00,13:33:00,False,20,77
0,SPE186,7:03,06:19:00,13:22:00,False,21,77
0,SPE100,8:02,06:09:00,14:11:00,False,22,77
0,SPE131,7:48,05:09:00,12:57:00,False,23,77
0,AV,8:00,06:00:00,14:00:00,False,24,77
0,OFF,,,,False,25,77
0,AV,8:00,05:00:00,13:00:00,False,26,77
0,AV,8:00,05:00:00,13:00:00,False,27,77
0,OFF,,,,False,28,77
0,OFF,,,,False,1,78
0,SPE136,7:21,05:44:00,13:05:00,False,2,78
0,SPE136,7:21,05:44:00,13:05:00,False,3,78
0,AV,8:00,06:00:00,14:00:00,False,4,78
0,SPE129,6:00,04:52:00,10:52:00,False,5,78
0,SPE126,6:00,04:14:00,10:14:00,False,6,78
0,OFF,,,,False,7,78
0,OFF,,,,False,8,78
0,OFF,,,,False,9,78
0,EDO,,,,False,10,78
0,AV,8:00,05:00:00,13:00:00,False,11,78
0,AV,8:00,05:00:00,13:00:00,False,12,78
0,AV,8:00,05:00:00,13:00:00,False,13,78
0,SPE188,6:30,06:28:00,12:58:00,False,14,78
0,SPER101,:50,06:59:00,12:49:00,False,15,78
0,SPEX112,6:04,06:00:00,12:04:00,True,16,78
0,SPE139,8:01,05:54:00,13:55:00,False,17,78
0,OFF,,,,False,18,78
0,AV,8:00,05:00:00,13:00:00,False,19,78
0,AV,8:00,05:00:00,13:00:00,False,20,78
0,OFF,,,,False,21,78
0,OFF,,,,False,22,78
0,AV,8:00,16:00:00,00:00:00,False,23,78
0,AV,8:00,16:00:00,00:00:00,False,24,78
0,AV,8:00,16:00:00,00:00:00,False,25,78
0,AV,8:00,15:00:00,23:00:00,False,26,78
0,AV,8:00,15:00:00,23:00:00,False,27,78
0,OFF,,,,False,28,78
0,OFF,,,,False,1,79
0,AV,8:00,13:00:00,21:00:00,False,2,79
0,AV,8:00,13:00:00,21:00:00,False,3,79
0,AV,8:00,13:00:00,21:00:00,False,4,79
0,AV,8:00,13:00:00,21:00:00,False,5,79
0,AV,8:00,13:00:00,21:00:00,False,6,79
0,OFF,,,,False,7,79
0,OFF,,,,False,8,79
0,SPE144,7:25,06:26:00,13:51:00,False,9,79
0,AV,8:00,05:00:00,13:00:00,False,10,79
0,OFF,,,,False,11,79
0,SPE130,6:46,04:59:00,11:45:00,False,12,79
0,SPE130,6:46,04:59:00,11:45:00,False,13,79
0,SPER116,5:55,06:54:00,12:49:00,False,14,79
0,SPEX105,:06,06:00:00,12:06:00,True,15,79
0,OFF,,,,False,16,79
0,AV,8:00,06:00:00,14:00:00,False,17,79
0,AV,8:00,06:00:00,14:00:00,False,18,79
0,AV,8:00,06:00:00,14:00:00,False,19,79
0,OFF,,,,False,20,79
0,AV,8:00,06:00:00,14:00:00,False,21,79
0,AV,8:00,06:00:00,14:00:00,False,22,79
0,AV,8:00,04:30:00,12:30:00,False,23,79
0,EDO,,,,False,24,79
0,OFF,,,,False,25,79
0,SPE133,6:00,05:17:00,11:17:00,False,26,79
0,SPE133,6:00,05:17:00,11:17:00,False,27,79
0,OFF,,,,False,28,79
0,OFF,,,,False,1,80
0,AV,8:00,11:00:00,19:00:00,False,2,80
0,AV,8:00,11:00:00,19:00:00,False,3,80
0,AV,8:00,11:00:00,19:00:00,False,4,80
0,AV,8:00,11:00:00,19:00:00,False,5,80
0,AV,8:00,13:00:00,21:00:00,False,6,80
0,OFF,,,,False,7,80
0,OFF,,,,False,8,80
0,AV,8:00,05:00:00,13:00:00,False,9,80
0,AV,8:00,06:00:00,14:00:00,False,10,80
0,OFF,,,,False,11,80
0,SPE139,8:01,05:54:00,13:55:00,False,12,80
0,SPER109,5:50,06:59:00,12:49:00,False,13,80
0,SPEX119,6:06,06:00:00,12:06:00,True,14,80
0,AV,8:00,06:00:00,14:00:00,False,15,80
0,AV,8:00,04:30:00,12:30:00,False,16,80
0,AV,8:00,04:30:00,12:30:00,False,17,80
0,OFF,,,,False,18,80
0,SPE133,6:00,05:17:00,11:17:00,False,19,80
0,SPE133,6:00,05:17:00,11:17:00,False,20,80
0,OFF,,,,False,21,80
0,OFF,,,,False,22,80
0,AV,8:00,05:00:00,13:00:00,False,23,80
0,AV,8:00,05:00:00,13:00:00,False,24,80
0,AV,8:00,05:00:00,13:00:00,False,25,80
0,AV,8:00,04:30:00,12:30:00,False,26,80
0,EDO,,,,False,27,80
0,OFF,,,,False,28,80
0,OFF,,,,False,1,81
0,AV,8:00,05:00:00,13:00:00,False,2,81
0,AV,8:00,05:00:00,13:00:00,False,3,81
0,AV,8:00,05:00:00,13:00:00,False,4,81
0,SPE133,6:00,05:17:00,11:17:00,False,5,81
0,AV,8:00,11:00:00,19:00:00,False,6,81
0,OFF,,,,False,7,81
0,OFF,,,,False,8,81
0,AV,8:00,04:30:00,12:30:00,False,9,81
0,AV,8:00,04:30:00,12:30:00,False,10,81
0,OFF,,,,False,11,81
0,SPER109,5:50,06:59:00,12:49:00,False,12,81
0,SPEX112,6:04,06:00:00,12:04:00,True,13,81
0,SPE193,6:58,07:20:00,14:18:00,False,14,81
0,SPE107,:58,07:20:00,14:18:00,False,15,81
0,SPE134,6:47,05:31:00,12:18:00,False,16,81
0,SPE143,9:08,06:21:00,15:29:00,False,17,81
0,OFF,,,,False,18,81
0,AV,8:00,15:00:00,23:00:00,False,19,81
0,AV,8:00,15:00:00,23:00:00,False,20,81
0,OFF,,,,False,21,81
0,OFF,,,,False,22,81
0,EDO,,,,False,23,81
0,AV,8:00,13:00:00,21:00:00,False,24,81
0,AV,8:00,13:00:00,21:00:00,False,25,81
0,AV,8:00,13:00:00,21:00:00,False,26,81
0,AV,8:00,13:00:00,21:00:00,False,27,81
0,OFF,,,,False,28,81
0,OFF,,,,False,1,82
0,AV,8:00,06:00:00,14:00:00,False,2,82
0,AV,8:00,06:00:00,14:00:00,False,3,82
0,OFF,,,,False,4,82
0,AV,8:00,05:00:00,13:00:00,False,5,82
0,AV,8:00,05:00:00,13:00:00,False,6,82
0,AV,8:00,06:00:00,14:00:00,False,7,82
0,AV,8:00,06:00:00,14:00:00,False,8,82
0,EDO,,,,False,9,82
0,OFF,,,,False,10,82
0,SPER109,5:50,06:59:00,12:49:00,False,11,82
0,SPEX112,6:04,06:00:00,12:04:00,True,12,82
0,AV,8:00,06:00:00,14:00:00,False,13,82
0,OFF,,,,False,14,82
0,OFF,,,,False,15,82
0,AV,8:00,16:00:00,00:00:00,False,16,82
0,AV,8:00,16:00:00,00:00:00,False,17,82
0,AV,8:00,16:00:00,00:00:00,False,18,82
0,AV,8:00,16:00:00,00:00:00,False,19,82
0,AV,8:00,15:00:00,23:00:00,False,20,82
0,OFF,,,,False,21,82
0,OFF,,,,False,22,82
0,SPE133,6:00,05:17:00,11:17:00,False,23,82
0,SPE133,6:00,05:17:00,11:17:00,False,24,82
0,AV,8:00,06:00:00,14:00:00,False,25,82
0,OFF,,,,False,26,82
0,AV,8:00,04:30:00,12:30:00,False,27,82
0,AV,8:00,06:00:00,14:00:00,False,28,82
0,AV,8:00,06:00:00,14:00:00,False,1,83
0,AV,8:00,04:30:00,12:30:00,False,2,83
0,AV,8:00,04:30:00,12:30:00,False,3,83
0,AV,8:00,04:30:00,12:30:00,False,4,83
0,EDO,,,,False,5,83
0,OFF,,,,False,6,83
0,OFF,,,,False,7,83
0,OFF,,,,False,8,83
0,OFF,,,,False,9,83
0,SPER108,6:11,06:54:00,13:05:00,False,10,83
0,SPEX111,6:04,06:00:00,12:04:00,True,11,83
0,AV,8:00,04:30:00,12:30:00,False,12,83
0,AV,8:00,04:30:00,12:30:00,False,13,83
0,AV,8:00,06:00:00,14:00:00,False,14,83
0,AV,8:00,11:00:00,19:00:00,False,15,83
0,SPE176,6:00,16:21:00,22:21:00,False,16,83
0,OFF,,,,False,17,83
0,SPE157,6:00,13:15:00,19:15:00,False,18,83
0,AV,8:00,13:00:00,21:00:00,False,19,83
0,AV,8:00,13:00:00,21:00:00,False,20,83
0,OFF,,,,False,21,83
0,OFF,,,,False,22,83
0,AV,8:00,11:00:00,19:00:00,False,23,83
0,AV,8:00,11:00:00,19:00:00,False,24,83
0,AV,8:00,11:00:00,19:00:00,False,25,83
0,AV,8:00,11:00:00,19:00:00,False,26,83
0,AV,8:00,11:00:00,19:00:00,False,27,83
0,OFF,,,,False,28,83
